dni,nombre,apellidos,fechanacimiento,sexo,ciudadorigen
87031301,Matías,Conde Gomis,1997-08-19,M,Iquitos
74269049,Eugenia,Ávila Castro,2009-11-17,F,Chiclayo
22766983,Remedios,Guillén Arana,2023-11-01,F,Arequipa
74173038,Yéssica,Agudo Rebollo,2001-11-16,F,Huancayo
58628970,Amaro,Casal Puig,1965-02-10,M,Puno
80236363,Martin,Alfonso Morán,1993-05-07,M,Tacna
80188092,Melchor,Ferrer Valdés,1997-12-08,M,Cusco
87867244,Marcela,Baquero Padilla,1975-05-27,F,Tacna
95612615,Damián,Pascual Melero,1969-05-23,M,Puno
54200514,Lidia,Palomares Díaz,1939-04-22,F,Trujillo
11708514,Bernardita,Benavente Viana,2004-03-30,F,Iquitos
97606228,Ana Belén,Plaza Meléndez,1994-02-18,F,Trujillo
86557784,Anastasio,Trujillo Cañete,2009-05-07,M,Tacna
54436027,Sabina,Almansa Mesa,1957-04-23,F,Cusco
22556145,Dominga,Estévez Chico,1942-08-07,F,Cusco
19235184,Segismundo,Sancho Olivares,1934-07-08,M,Chiclayo
17904132,Virgilio,Cámara Meléndez,1929-03-27,M,Huancayo
61812756,Vera,Galán Salazar,1931-07-16,F,Chiclayo
38184432,Miguela,Baquero Quevedo,1955-03-08,F,Chiclayo
53543322,Eugenia,Cuesta Guardia,1958-12-24,F,Tacna
71742806,Narcisa,Toro Ibañez,1980-04-16,F,Huancayo
68678074,Baudelio,Vara Terrón,2026-05-20,M,Lima
48662012,Victorino,Abril Jove,1980-05-13,M,Cusco
75776009,Mariana,Murcia Llobet,1992-04-01,F,Chiclayo
96434720,Eusebio,Becerra Rivas,1990-12-08,M,Huancayo
07357357,Emperatriz,Tormo Salamanca,1983-09-01,F,Piura
93144811,Fidel,Céspedes Vigil,1947-12-19,M,Lima
01906528,Eloy,Cabello Parra,1992-08-25,M,Iquitos
47303103,Pablo,Novoa Cepeda,1937-11-12,M,Trujillo
40687472,Benigna,Pera Juárez,2008-01-13,F,Tacna
31394573,Judith,Agullo Dueñas,1939-02-17,F,Iquitos
94637783,Prudencia,Boix Barreda,1952-09-12,F,Tacna
82243122,Basilio,Naranjo Benitez,1981-10-10,M,Cusco
24631255,Macario,Villalonga Arjona,1998-01-19,M,Chiclayo
97879962,Oriana,Cabanillas García,1940-05-10,F,Tacna
92983667,Loreto,Goicoechea Jáuregui,2017-10-13,F,Tacna
60896776,Fermín,Palmer Bolaños,2009-01-28,M,Tacna
06162624,Gerardo,Folch Escrivá,1966-08-17,M,Chiclayo
27109455,Blanca,Olmedo Barranco,1978-11-01,F,Trujillo
80617440,Gala,Alsina Álvaro,2018-05-12,F,Chiclayo
53652733,Emiliano,Bautista Rodríguez,1968-05-10,M,Puno
54219360,Encarnación,Arévalo Moreno,1929-09-12,F,Huancayo
00949915,Vera,Sevillano Mesa,2019-02-16,F,Trujillo
14173325,Judith,Corbacho Bosch,1990-10-27,F,Chiclayo
82401436,Saturnino,Fiol Castell,2023-11-03,M,Piura
24352047,Juan Pablo,Gomis Cabello,2000-10-19,M,Cusco
84830291,María Belén,Ayllón Sanchez,1941-08-19,F,Arequipa
60086313,Esther,Ferrán Arnaiz,2007-01-02,F,Lima
81786011,Marta,Baquero Cordero,1978-08-21,F,Lima
08607595,Delia,Pagès Requena,2001-11-14,F,Puno
36108285,Aarón,Berenguer Villalobos,2014-05-08,M,Trujillo
67507519,Sabas,Juliá Bravo,2006-01-14,M,Piura
81442276,Onofre,Pi Dávila,1963-01-13,M,Cusco
12233828,Eloísa,Delgado Amores,1999-10-22,F,Tacna
37878402,Sandalio,Salas Albero,2025-10-15,M,Trujillo
31999825,Calista,Gordillo Cases,1957-01-21,F,Trujillo
51779535,Áurea,Lasa Moles,2010-08-01,F,Lima
93451398,Eduardo,Franco Ferrer,1957-10-04,M,Chiclayo
92356071,Herberto,Bellido Malo,1940-10-04,M,Cusco
39220966,Amanda,Múñiz Pozuelo,2013-07-08,F,Chiclayo
83810086,Graciela,Pombo Catalá,1936-10-18,F,Trujillo
89753202,Albina,Páez Azcona,1945-11-10,F,Iquitos
41797573,Adelia,Pina Aranda,2024-02-20,F,Puno
12510980,Cirino,Ramos Pla,1948-03-01,M,Cusco
13924056,Ale,Alsina Castell,1933-06-22,M,Trujillo
41719655,Nilo,Daza Ariño,2005-02-25,M,Tacna
65653182,Eliseo,Falcó Cornejo,1934-09-28,M,Trujillo
75763718,Balduino,Verdú Jaén,1971-10-25,M,Puno
33792184,Ulises,Moya Cabo,1988-12-29,M,Lima
16264500,Julia,Prada Rocha,1974-11-01,F,Huancayo
65525384,Carmelita,Prat Rozas,1988-10-27,F,Trujillo
12611409,Lola,Gonzalo Gutiérrez,2020-06-18,F,Iquitos
14343045,Flor,Ibarra Taboada,1957-05-23,F,Chiclayo
93647978,Marta,Río Abella,2021-10-22,F,Arequipa
66029747,Anselmo,Yáñez Nicolás,1994-01-16,M,Tacna
90975504,Vilma,Ribera Almansa,2008-07-31,F,Trujillo
79381953,Alfredo,Ramón Zurita,1983-10-22,M,Puno
85758183,Isa,Palmer Rosales,2000-12-10,F,Lima
37218779,Amancio,Zurita Alvarado,1986-12-08,M,Lima
29677841,Claudia,Rivas Tudela,2002-09-17,F,Tacna
60406667,Tamara,Román Ayala,1957-03-06,F,Puno
71140466,Jacinta,Soler Quintanilla,1954-10-20,F,Iquitos
88092326,Adalberto,Patiño Tamarit,2020-10-07,M,Puno
24874885,Epifanio,Cortés Tejada,1978-05-02,M,Huancayo
39206016,Anselma,Piñol Puente,2003-07-28,F,Chiclayo
02235734,Itziar,Ibañez Bustamante,1958-04-08,F,Lima
86016790,Reynaldo,Sanmartín Fuster,1996-09-21,M,Trujillo
94014775,Erasmo,Batlle Nicolás,1956-12-30,M,Tacna
08923405,Petrona,Palomar Durán,1961-12-15,F,Tacna
49069082,Águeda,Bertrán Mayoral,1939-10-25,F,Arequipa
38085950,Leandra,Suarez Escamilla,2001-02-08,F,Lima
79038214,José Manuel,Estrada Duque,2011-09-27,M,Iquitos
64471713,Virginia,Torrents Carmona,1956-08-03,F,Chiclayo
40758297,Flavia,Blanch Uría,1968-07-30,F,Chiclayo
51740408,Alfredo,Reguera Palacios,1936-05-21,M,Lima
81862416,Rosaura,Barceló Mancebo,1954-01-18,F,Puno
70105516,Florina,Bueno Acuña,1965-11-30,F,Cusco
06733134,Lidia,Ribes Cabello,2009-04-23,F,Huancayo
52560325,Godofredo,Méndez Pintor,1944-11-12,M,Chiclayo
02014379,Olimpia,Carrasco Aznar,1989-02-05,F,Iquitos
53939346,Tere,Azorin Torres,2009-07-26,F,Lima
79655653,Amílcar,Planas Enríquez,1938-06-29,M,Huancayo
23096346,Rosa,Cisneros Lladó,1960-12-22,F,Arequipa
05862544,Osvaldo,Salvador Ramirez,1973-01-02,M,Trujillo
96838153,África,Madrigal Torrens,1982-01-04,F,Tacna
36708184,Haydée,Sureda Ariza,1974-08-01,F,Arequipa
11615986,Agustina,Priego Merino,2019-06-10,F,Puno
67064041,Buenaventura,Amores Díaz,1997-06-07,M,Chiclayo
69865333,Pía,Bueno Antón,1962-08-30,F,Puno
72238837,Faustino,Barón Llopis,1998-01-23,M,Iquitos
46520137,Jordana,Valenzuela Blanco,1976-02-23,F,Tacna
45838158,Benjamín,Lastra Montes,1982-06-10,M,Trujillo
82607697,Julián,Ferreras Bonet,2000-11-11,M,Cusco
05492437,Baudelio,Morales Cerdá,1941-12-25,M,Huancayo
44758719,Ascensión,Tudela Vaquero,1969-07-05,F,Chiclayo
50302199,Prudencio,Márquez Pujol,2022-04-27,M,Huancayo
73533017,Jose Francisco,Giner Perales,1996-03-07,M,Piura
46987035,Isidoro,Serrano Larrañaga,1981-09-04,M,Trujillo
06420566,Pánfilo,Arnau Artigas,2016-02-08,M,Lima
58678422,Ruth,Lledó Lluch,1955-04-21,F,Puno
47655184,Felipe,Vergara Mesa,2025-02-18,M,Trujillo
96164965,Narciso,Pol Atienza,1978-07-07,M,Lima
04725090,Lupe,Falcón Solís,1937-08-03,M,Chiclayo
14161758,Benjamín,Lamas Nogueira,2023-04-06,M,Cusco
09787649,Salud,Montes Bas,2006-12-05,F,Huancayo
65325941,Alex,Verdú Jordá,2015-04-15,M,Arequipa
26816598,Jaime,Escobar Giménez,1940-11-15,M,Puno
40973813,Ibán,Garcés Puente,1974-04-13,M,Piura
14183075,Yésica,Cañas Pina,1957-02-04,F,Chiclayo
81091460,Mayte,Valencia Sáenz,2000-05-31,F,Lima
19076651,Emperatriz,Dominguez Belmonte,1953-08-04,F,Piura
72263667,Gaspar,Ochoa Beltran,2009-10-02,M,Chiclayo
16278622,Modesto,Córdoba Cordero,2005-07-14,M,Chiclayo
28783089,Moreno,Alegria Albero,1952-01-03,M,Piura
83255353,Adoración,Trujillo Barberá,1990-09-15,F,Trujillo
52800493,Itziar,Pozuelo Narváez,1926-08-26,F,Huancayo
47317338,Lupe,Niño Torralba,1987-09-04,F,Lima
25314828,Toño,Múgica Bou,2001-06-04,M,Chiclayo
24590498,Malena,Raya Arranz,2015-02-27,F,Iquitos
06560567,Águeda,Alberola Benavides,2003-02-22,F,Puno
19954641,María José,Vaquero Vicente,1929-05-02,F,Chiclayo
56205412,Xavier,Goicoechea Gallego,2020-08-22,M,Puno
62775020,Bárbara,Montesinos Zamora,1979-10-23,F,Arequipa
73368370,Noé,Bolaños Jordá,1984-09-23,M,Trujillo
89447216,Silvio,Carrillo Cerro,1955-03-07,M,Lima
61568517,Consuela,Barrena Barroso,1974-07-24,F,Cusco
07098268,Remigio,Rodriguez Angulo,1957-01-28,M,Chiclayo
36609514,Florencia,Lledó Rivera,2006-12-06,F,Tacna
35883948,Rosalina,Arjona Llorens,1995-09-30,F,Puno
73773724,Gabriela,Ferrándiz Bautista,2010-04-04,F,Chiclayo
64581993,Reyes,Benavides Antón,1931-04-19,F,Lima
08631405,Azahar,Ibarra Cuadrado,1936-10-18,F,Arequipa
01825310,Adelia,Carpio Nicolás,1984-02-04,F,Cusco
01051116,Custodio,Pelayo Tamayo,1988-03-03,M,Chiclayo
07044521,Sigfrido,Pavón Martinez,2010-06-01,M,Tacna
81030331,Felicia,Polo Avilés,1969-06-21,F,Chiclayo
03214752,Prudencio,Lucas Francisco,1926-01-17,M,Lima
33620344,Rómulo,Pi Gabaldón,1974-02-17,M,Arequipa
70010377,Pía,Ripoll Hoyos,1980-09-02,F,Trujillo
18067030,Rosa María,Azcona Amaya,1976-10-16,F,Iquitos
29497894,Vinicio,Quero Barral,1987-02-22,M,Cusco
51129336,Baltasar,Cueto Alberto,2012-03-04,M,Arequipa
67544236,Alejandra,Garay Bermúdez,1930-06-20,F,Tacna
20655166,Julieta,Galván Nadal,2019-09-12,F,Puno
86560476,Luis Ángel,Gallo Blasco,2023-03-23,M,Chiclayo
80510723,Erasmo,Ledesma Granados,1925-08-07,M,Lima
96711743,Jennifer,Mendoza Samper,1986-08-22,F,Iquitos
58038894,Danilo,Molina Roman,1989-01-03,M,Piura
26530850,Vidal,Gimeno Manzanares,1966-06-27,M,Chiclayo
95165687,Bartolomé,Nicolás Sánchez,1984-09-26,M,Huancayo
50733162,Vera,Gutierrez Villalonga,1933-04-01,F,Puno
89734191,Amancio,Roig Alcalde,1960-07-21,M,Arequipa
38821664,Sandalio,Pastor Cobo,1945-10-21,M,Chiclayo
71281791,Juanito,Vilalta Burgos,1986-01-05,M,Tacna
14189357,Pili,Jódar Tormo,1947-12-04,F,Iquitos
60163056,Anselma,Casanova Batlle,2020-07-13,F,Trujillo
95292192,Marta,Pedro Arregui,1957-03-24,F,Iquitos
16360156,Rosaura,Rosa Pérez,2021-05-04,F,Iquitos
92795136,Victorino,Nogueira Duran,2004-08-26,M,Iquitos
69086096,Anselma,Alcalá Múgica,2000-06-21,F,Iquitos
05240883,Felipe,Soler Cantón,2004-03-18,M,Chiclayo
16895756,Eutimio,Agudo Casado,1985-01-11,M,Arequipa
93910944,Maite,Rosales Gracia,1944-10-28,F,Arequipa
27387650,Teófila,Costa Duran,1952-03-13,F,Huancayo
31243179,Dorita,Benet Real,1978-01-21,F,Huancayo
58071136,Edelmira,Manuel Español,1986-07-10,F,Chiclayo
84187809,Antonio,Ribes Vergara,1945-03-17,M,Iquitos
07733084,Eusebia,Chacón Peralta,1927-01-07,F,Piura
01167991,Amarilis,Pagès Arnal,1943-01-09,F,Lima
69214667,Alcides,Guillen Bartolomé,2026-04-14,M,Puno
45869776,Ariel,Salom Luís,1963-04-19,F,Iquitos
39249736,Benigno,Mayoral Lerma,1953-03-08,M,Chiclayo
55601247,Quique,Casanovas Bueno,1970-01-17,M,Cusco
12828173,Marc,Vizcaíno Polo,1961-01-08,M,Piura
39968960,Lázaro,Aguiló Borja,1963-02-12,M,Puno
19439623,Rosario,Oliveras Sáez,2014-02-13,M,Tacna
01717276,David,Jaén Calvet,1983-01-10,M,Tacna
01493590,Marc,Recio Estrada,2010-10-27,M,Lima
29481699,Artemio,Boada Iglesia,1999-10-17,M,Trujillo
38494052,Jose Manuel,Cabezas Viña,1963-04-18,M,Cusco
42042735,Aurelia,Fonseca Anglada,2016-03-28,F,Cusco
02851017,Cecilio,Camacho Ribas,1938-11-01,M,Piura
93542868,Virgilio,Garrido Vázquez,1972-04-29,M,Puno
08900512,Julián,Hervia Catalá,2010-09-07,M,Huancayo
02644280,Eleuterio,Ferrándiz Arce,1979-04-06,M,Tacna
55216802,Natanael,Sevilla Alberto,1968-01-18,M,Puno
15698202,Elba,Alcaraz Egea,1937-04-06,F,Lima
83047458,Isabela,Pulido Borrell,1969-08-31,F,Iquitos
42890950,Teodosio,Narváez Gomila,1934-02-19,M,Cusco
33313938,Nayara,Mosquera Morata,1952-08-02,F,Chiclayo
78264884,Nicolasa,Arias Cervantes,1986-10-31,F,Arequipa
17705402,Florentino,Tormo Ávila,1998-03-30,M,Trujillo
83198765,Isidora,Armengol Ayllón,1958-12-28,F,Lima
36436993,Rosalina,Robles Rius,1977-01-19,F,Cusco
13962165,Delfina,Pérez Aragonés,1939-08-03,F,Piura
06595402,Odalis,Pont Valls,1925-10-16,F,Iquitos
96299845,Flora,Bartolomé Carnero,1986-10-20,F,Chiclayo
79920949,Hernando,Blanes Catalá,1977-04-06,M,Iquitos
64171411,Matías,Haro Moll,1945-01-16,M,Arequipa
99844351,Maristela,Pomares Durán,1926-11-28,F,Puno
31312127,Victoriano,Lamas Hernandez,1951-06-19,M,Huancayo
88873821,Baldomero,Valverde Castillo,1939-04-02,M,Piura
96313985,Augusto,Cabezas Redondo,1994-03-17,M,Arequipa
82350335,Josep,Novoa Moreno,1956-12-16,M,Lima
15089994,Evita,Cerdán Montero,1946-03-06,F,Arequipa
68293406,Edu,Duarte Moya,2000-03-17,M,Arequipa
57981672,Bartolomé,Arce Marin,1933-02-19,M,Piura
72061008,Hermenegildo,Cortes Quintero,2018-11-23,M,Huancayo
82478913,Alba,Zapata Perea,1959-11-11,F,Trujillo
49602767,Leocadia,Manjón Codina,1929-11-24,F,Huancayo
11706501,Aitor,Asenjo Quintero,1998-05-13,M,Cusco
38915392,Irene,Ferreras Jaume,2013-10-15,F,Cusco
37592186,Chus,Gabaldón Luís,2011-04-10,F,Trujillo
85091601,Gabriel,Abril Ferrero,1930-09-20,M,Trujillo
59228730,Cloe,Cózar Sabater,2008-04-16,F,Arequipa
19562230,Herberto,Bustamante Blanca,1989-10-08,M,Chiclayo
99249650,Segismundo,Barco Diego,2004-05-11,M,Huancayo
96952239,Paola,Abril Villanueva,1954-09-27,F,Iquitos
02105373,Cristian,Torralba Álamo,1968-04-28,M,Cusco
14515145,Lorena,Alvarado Ángel,1988-12-20,F,Chiclayo
87672105,Rosendo,Gutierrez Seguí,2007-09-09,M,Iquitos
11794462,María Luisa,Moraleda Zaragoza,1994-06-26,F,Arequipa
72373162,Marisa,Sureda Olmo,1988-08-29,F,Chiclayo
12575666,Valentín,Morante Gimeno,1996-05-29,M,Lima
23613955,Aura,Niño Noriega,2017-11-01,F,Huancayo
98596738,Apolinar,Echeverría Cases,1985-12-28,M,Tacna
23437762,Kike,Pozo Rebollo,1926-09-21,M,Arequipa
59796053,Fausto,Donoso Tirado,1977-10-07,M,Chiclayo
92218907,Haroldo,Portero Álvarez,1968-12-25,M,Arequipa
36061798,María Belén,Mate Bermejo,1941-10-22,F,Piura
61711331,Dominga,Hoz Roura,1933-10-25,F,Trujillo
65023440,Claudia,Ferrández Calderon,1993-08-18,F,Iquitos
61816566,Nazaret,Codina Robles,1962-12-02,F,Puno
15457012,Norberto,Fabra Paniagua,1943-11-11,M,Trujillo
36451506,Victoriano,Giralt Rivas,1941-01-19,M,Arequipa
81122551,José Luis,Fernandez Márquez,1973-01-07,M,Iquitos
93047699,Sol,Solano Torrijos,1932-05-04,F,Chiclayo
94839022,Úrsula,Cabeza Gelabert,2008-11-07,F,Iquitos
12933652,Espiridión,Barbero Manso,1984-02-08,M,Piura
47236351,Xiomara,Figueras Cisneros,1962-12-18,F,Piura
11755976,Rufina,Arcos Núñez,2018-04-09,F,Arequipa
31452808,Juliana,Galán Ribas,1969-03-09,F,Lima
48044227,Geraldo,Pascual Parejo,2024-07-07,M,Piura
62922568,Adoración,Uriarte Galindo,1952-11-05,F,Tacna
89914492,Angelita,Mosquera Dávila,2011-11-15,F,Piura
85487284,Ricardo,Belmonte Borrego,1947-03-15,M,Iquitos
47909165,Guiomar,Valls Figueras,1942-08-06,F,Chiclayo
49920054,Consuela,Salazar Valenciano,1992-04-21,F,Tacna
54677764,Marta,Tomás Cañas,1992-11-26,F,Huancayo
40726042,Luisina,Iriarte Fernández,1994-04-05,F,Arequipa
49259485,Mauricio,Luján Nieto,1983-05-01,M,Piura
26608523,Aura,Quevedo Solana,1959-05-08,F,Puno
37841043,Bárbara,Novoa Mateu,1960-08-02,F,Puno
12274629,Galo,Teruel Camino,1978-10-22,M,Tacna
92829629,José Ángel,Esteve Nieto,1928-01-23,M,Puno
48115140,Paloma,Carrasco Bas,1984-08-01,F,Trujillo
18862113,Jordi,Bayona Pombo,1939-09-27,M,Puno
18681333,Jose Manuel,Patiño Daza,1936-12-31,M,Tacna
06743693,Daniela,Saldaña Arellano,1960-09-20,F,Puno
46280541,Tiburcio,Arellano Gilabert,1985-03-03,M,Trujillo
89919114,Manu,Llamas Ramón,2017-02-24,F,Huancayo
07826989,Dora,Acero Piñol,1981-09-28,F,Puno
21879481,Clementina,Mesa Belda,1960-04-07,F,Huancayo
21375343,Fernando,Solsona Huertas,1932-08-03,M,Arequipa
07629524,Tito,Berenguer Calleja,1961-10-29,M,Trujillo
11266798,Lilia,Cruz Vives,1945-03-21,F,Arequipa
79303939,Jose Ramón,Pereira Donaire,1937-10-26,M,Piura
79496458,Baltasar,Yuste Puente,1992-01-08,M,Iquitos
79595340,Inocencio,Serrano Gimeno,1990-01-28,M,Puno
23373196,Tomás,Lago Cañete,1943-06-13,M,Puno
24259500,Máximo,Moreno Comas,2011-08-22,M,Tacna
74005137,Susanita,Pujol Carrera,1950-03-21,F,Tacna
55248582,Federico,Reig Pizarro,1947-06-15,M,Arequipa
71327807,Fidela,Cabezas Bolaños,1964-11-25,F,Piura
73912053,Ciro,Campos Ángel,1978-04-07,M,Chiclayo
08026423,Pedro,Expósito Chico,1932-02-01,M,Puno
11912316,Luciana,Folch Tormo,1942-12-16,F,Puno
09249884,Marianela,Cifuentes Tejera,1931-11-08,F,Trujillo
70086305,Heraclio,Berenguer Carvajal,1927-08-19,M,Puno
47090379,Eustaquio,Vilaplana Ortega,1925-07-05,M,Piura
97037227,Fermín,Jordán Pera,1998-01-22,M,Chiclayo
94488581,Pía,Escudero Arcos,1997-08-31,F,Tacna
19595890,Graciana,Salamanca Catalán,2006-02-27,F,Chiclayo
52620411,Clara,Moya Cazorla,2008-02-15,F,Puno
24196976,José María,Tovar Montoya,1952-09-04,M,Puno
59349238,Irma,López Parra,1964-05-08,F,Trujillo
35708154,Fabián,Hurtado Belda,1978-03-03,M,Puno
61307585,Begoña,Llamas España,1957-04-22,F,Cusco
61906154,Bruno,Montalbán Ayala,1973-07-23,M,Arequipa
12432499,Diana,Valdés Jordán,1962-02-04,F,Cusco
47492933,Lucía,Agullo Leal,1928-04-09,F,Tacna
99569227,Cristian,Domínguez Rodriguez,1994-06-17,M,Trujillo
65063954,Teodosio,Andrés Alvarez,2018-05-20,M,Arequipa
58163204,Rosario,Busquets Corbacho,2009-12-17,M,Puno
60415427,Emperatriz,Oliveras Bertrán,1934-01-05,F,Huancayo
19935244,Ileana,Llorens Sabater,1960-05-01,F,Arequipa
49786912,Benjamín,Gomila Aguilar,1952-09-01,M,Huancayo
49997686,Pablo,Perales Rivera,2019-11-23,M,Tacna
40798748,Aurora,Girón Espada,1930-10-20,F,Piura
04037973,Duilio,Vélez Ibañez,1957-07-13,M,Lima
90830583,Sandra,Suárez Vera,2005-09-28,F,Arequipa
41617560,Wálter,Ródenas Izaguirre,1997-02-15,M,Arequipa
67132406,Pastora,Simó Amorós,1957-01-20,F,Tacna
58481263,Lorenza,Almazán Rosales,1935-01-02,F,Tacna
36591608,Olalla,Tomas Coronado,2018-11-29,F,Iquitos
88832899,Débora,Torrent Abril,1928-06-14,F,Lima
38777973,Lupita,Diaz Cerdán,1974-08-22,F,Cusco
59365614,Eva,Polo Suárez,1937-09-19,F,Puno
81421067,Consuela,Tormo Aznar,1985-11-20,F,Arequipa
23846212,Carmelo,Bilbao Losa,1989-10-02,M,Chiclayo
14490640,Plinio,Calderón Real,2025-07-18,M,Puno
92613173,Ana Belén,Alvarado Mesa,1960-06-02,F,Lima
42414029,Edmundo,Torrecilla Viñas,2022-10-07,M,Chiclayo
94402150,Nadia,Ripoll Castrillo,2007-05-12,F,Arequipa
96125817,América,Vigil Solsona,1955-12-02,F,Tacna
78951247,Evangelina,Villar Goñi,1947-10-06,F,Lima
59103201,Heraclio,Muro Puig,2006-11-26,M,Lima
55684129,Consuela,Naranjo Rosa,1950-02-27,F,Huancayo
48406795,Modesto,Macias Solís,2005-08-20,M,Arequipa
40705350,Eva María,Campoy Luz,1993-10-01,F,Tacna
34048673,Felipa,Román Tapia,2007-12-18,F,Iquitos
52526853,Augusto,Ruano Expósito,1971-09-20,M,Arequipa
92570979,Venceslás,Ibarra Mesa,1945-06-14,M,Chiclayo
56819542,Valerio,Osuna Blanca,2005-05-02,M,Trujillo
49627078,Jordán,Priego Sobrino,1951-12-08,M,Arequipa
55899883,Ana Sofía,Sánchez Acosta,1985-09-14,F,Arequipa
09435491,Armando,Carranza Urrutia,2024-07-07,M,Iquitos
16829493,Simón,Giner Tomas,2025-05-27,M,Arequipa
90268166,Narcisa,Ordóñez Lerma,2024-04-17,F,Puno
09857091,Bautista,Roman Cabezas,2008-01-11,M,Chiclayo
34085053,Gloria,Barral Abellán,1985-07-13,F,Chiclayo
86815029,Sergio,Trujillo Vallejo,2010-04-23,M,Arequipa
28214730,Dan,Roselló Botella,1969-10-14,M,Cusco
79860454,Fidela,Sandoval Blanch,2012-10-22,F,Trujillo
95960572,Dani,Laguna Bellido,1960-09-02,M,Tacna
48955230,Agustín,Herrero Aragonés,1936-07-23,M,Lima
27155572,Máxima,Agudo Arranz,1991-06-28,F,Iquitos
80640591,Basilio,Amaya Campos,1932-09-08,M,Puno
82357082,Jordana,Company Casal,1943-05-28,F,Lima
38820330,Hugo,Ariño Malo,1962-09-22,M,Chiclayo
94076198,Ricardo,Prada Zamorano,2023-01-16,M,Huancayo
41605719,Alondra,Marcos Cervantes,1986-09-04,F,Cusco
70505721,Gala,Nevado Duran,2010-10-20,F,Puno
79014695,Samanta,Alsina Iglesias,1927-06-21,F,Trujillo
91547803,Fabiana,Checa Escamilla,1938-03-21,F,Trujillo
09966667,Virginia,Reig Mur,1990-10-04,F,Chiclayo
08866032,Fernando,Bauzà Pagès,2019-12-25,M,Cusco
13407517,Buenaventura,Pujol Donaire,2002-03-22,M,Chiclayo
18563405,Abigaíl,Luz Álamo,1939-10-27,F,Puno
46519109,Saturnino,Pablo Benavente,2025-02-05,M,Piura
84197672,Saturnino,Planas Galan,1977-05-30,M,Huancayo
58074125,Mar,Coll Alemán,1959-09-12,F,Chiclayo
82900924,Ligia,Ortiz Salas,2001-10-09,F,Tacna
06668790,Inocencio,Elías Rodriguez,2002-04-05,M,Trujillo
87205801,Susana,Almeida Conde,2008-04-10,F,Lima
86066339,Ángela,Rueda Pinto,1971-08-09,F,Cusco
58764823,Sebastián,Muro Redondo,2021-02-02,M,Trujillo
10402548,Mateo,Ayala Belda,2013-01-27,M,Chiclayo
12635716,Aitor,Llorente Santos,2023-11-30,M,Iquitos
76409484,Otilia,Perera Ugarte,1952-12-16,F,Arequipa
72933501,Cruz,Moll Vargas,2006-01-08,M,Iquitos
87275432,Alejo,Roca Niño,1975-08-02,M,Iquitos
05338974,Fermín,Cid Azcona,1993-07-21,M,Piura
56250325,Cristina,Cuevas Zurita,2008-06-24,F,Iquitos
73153407,Nilda,Quintana Osorio,1936-07-14,F,Iquitos
24261751,Milagros,Sedano Domínguez,1972-08-05,F,Piura
65527664,Sebastian,Clavero Pina,2001-11-26,M,Cusco
60869935,Amando,Barreda Maldonado,2009-05-07,M,Chiclayo
73754538,Faustino,Garriga Castejón,2021-02-01,M,Puno
40679373,Evaristo,Blázquez Barranco,1925-08-10,M,Iquitos
90439694,Natanael,Abella Querol,2017-10-24,M,Tacna
24673558,Rodolfo,Palacios Mateu,1973-12-25,M,Lima
34424784,Basilio,Seco Gascón,2015-09-23,M,Piura
56377860,Sandra,Hernandez Avilés,1977-04-17,F,Arequipa
44496988,Eustaquio,Acosta Perez,2006-11-04,M,Puno
27463148,Demetrio,Peñalver Pera,1956-04-07,M,Chiclayo
90133904,Elisa,Hernández Herrera,1965-01-26,F,Tacna
14139873,Marcia,Hoyos Serrano,2003-02-10,F,Trujillo
11350178,Leonardo,Lloret Marqués,1946-04-19,M,Huancayo
84016240,Cirino,Estévez Gárate,2023-10-08,M,Tacna
67308429,Haydée,Sabater Zapata,2022-08-17,F,Piura
61417940,Carlos,Pujadas Crespo,1990-09-12,M,Piura
64471500,Lucía,Vélez Barrio,1943-01-29,F,Iquitos
04075364,Hilda,Sanchez Elías,2005-09-02,F,Cusco
34651443,Imelda,Jara Barberá,1962-04-20,F,Huancayo
42097637,Miriam,Baena Mayo,1974-03-09,F,Trujillo
11140016,Selena,Gaya Sanjuan,2018-06-04,F,Piura
72042578,Melisa,Oliver Anaya,2006-04-04,F,Huancayo
40183112,Reyna,Tudela Giner,1980-11-20,F,Chiclayo
59856617,Felipe,Ariza Figueroa,1964-05-05,M,Puno
00134101,Maximino,Durán Serrano,2021-01-28,M,Lima
68468343,Saturnina,Plana Osorio,1996-12-31,F,Chiclayo
22554301,Encarnación,Morera Villegas,1940-10-22,F,Lima
46996264,Cándida,Solé Montaña,1975-06-13,F,Huancayo
85519255,Diana,Mateos Iriarte,2010-02-23,F,Chiclayo
17475281,Pepe,Tomé Villaverde,1972-03-20,M,Iquitos
70307531,Prudencia,España Zamorano,1959-02-07,F,Puno
22557547,Félix,Villalobos Viana,1950-11-19,M,Piura
82400012,Consuelo,Vargas Naranjo,1981-10-02,F,Lima
95788294,Ruth,Bernad Alcalde,2016-01-25,F,Puno
71806717,Perlita,Andrés Fernandez,1961-12-10,F,Huancayo
